"reviewId","content","lowercased","cleaned","slang_handled","stopword_removed","stemmed","tokenized","score"
"4120ec24-aa2e-49a7-9642-b11adba32921","Aplikasi ga bisa di buka..","aplikasi ga bisa di buka..","aplikasi ga bisa di buka","aplikasi enggak bisa di buka","aplikasi enggak buka","aplikasi enggak buka","['aplikasi', 'enggak', 'buka']","1.0"
"79316b38-eb2b-4705-8d05-cf1511947160","Sering error maximnya","sering error maximnya","sering error maximnya","sering error maximnya","sering error maximnya","sering error maximnya","['sering', 'error', 'maximnya']","1.0"
"7267056a-5418-4615-bbf3-ce45850a446e","Aplikasinya ngaco, belum juga pesen udah pesen sendiri","aplikasinya ngaco, belum juga pesen udah pesen sendiri","aplikasinya ngaco  belum juga pesen udah pesen sendiri","aplikasinya mengaco belum juga pesan sudah pesan sendiri","aplikasinya mengaco pesan pesan sendiri","aplikasi aco pesan pesan sendiri","['aplikasi', 'aco', 'pesan', 'pesan', 'sendiri']","1.0"
"af69113f-c6c0-4483-8a29-17e7581cbee0","Kecewa bnget dgn drivernya . Masa ada uang menunggu padahl pesan mkanan sih applikasih lainya gk ada . Langsung hapus dgn appnya.","kecewa bnget dgn drivernya . masa ada uang menunggu padahl pesan mkanan sih applikasih lainya gk ada . langsung hapus dgn appnya.","kecewa bnget dgn drivernya   masa ada uang menunggu padahl pesan mkanan sih applikasih lainya gk ada   langsung hapus dgn appnya","kecewa banget dengan drivernya masa ada uang menunggu padahal pesan mkanan sih applikasih lainya enggak ada langsung hapus dengan appnya","kecewa banget drivernya masa uang menunggu padahal pesan mkanan sih applikasih lainya enggak langsung hapus appnya","kecewa banget drivernya masa uang tunggu padahal pesan mkanan sih applikasih lai enggak langsung hapus appnya","['kecewa', 'banget', 'drivernya', 'masa', 'uang', 'tunggu', 'padahal', 'pesan', 'mkanan', 'sih', 'applikasih', 'lai', 'enggak', 'langsung', 'hapus', 'appnya']","1.0"
"3882c29e-caee-4a69-b221-b441497578c2","Aplikasi gak jelas. Orderan mkanannya gak lengkap. Ojol sering salah mesan, warung juga gak jelas ngasih orderan. Auto uninstall.","aplikasi gak jelas. orderan mkanannya gak lengkap. ojol sering salah mesan, warung juga gak jelas ngasih orderan. auto uninstall.","aplikasi gak jelas  orderan mkanannya gak lengkap  ojol sering salah mesan  warung juga gak jelas ngasih orderan  auto uninstall","aplikasi enggak jelas orderan mkanannya enggak lengkap ojol sering salah mesan warung juga enggak jelas mengasih orderan auto uninstall","aplikasi enggak jelas orderan mkanannya enggak lengkap ojol sering salah mesan warung enggak jelas mengasih orderan auto uninstall","aplikasi enggak jelas order mkanannya enggak lengkap ojol sering salah mesan warung enggak jelas asih order auto uninstall","['aplikasi', 'enggak', 'jelas', 'order', 'mkanannya', 'enggak', 'lengkap', 'ojol', 'sering', 'salah', 'mesan', 'warung', 'enggak', 'jelas', 'asih', 'order', 'auto', 'uninstall']","1.0"
"0051f30a-7bc5-4bc5-9e91-fab7ea2ffab3","Susah dapat driver. Nunggu sampai berjam-jam. Preeeet!","susah dapat driver. nunggu sampai berjam-jam. preeeet!","susah dapat driver  nunggu sampai berjam jam  preeeet","susah dapat driver menunggu sampai berjam jam preeeet","susah driver menunggu berjam jam preeeet","susah driver tunggu jam jam preeeet","['susah', 'driver', 'tunggu', 'jam', 'jam', 'preeeet']","1.0"
"07a3ccab-abd9-44b0-8d0b-faacbde343a2","Pelayanan buruk sekali... Ga mau nyarii titik lokasinya. Malah canc seenak nya","pelayanan buruk sekali... ga mau nyarii titik lokasinya. malah canc seenak nya","pelayanan buruk sekali    ga mau nyarii titik lokasinya  malah canc seenak nya","pelayanan buruk sekali enggak mau nyarii titik lokasinya malah canc seenak nya","pelayanan buruk sekali enggak mau nyarii titik lokasinya malah canc seenak nya","layan buruk sekali enggak mau nyarii titik lokasi malah canc enak nya","['layan', 'buruk', 'sekali', 'enggak', 'mau', 'nyarii', 'titik', 'lokasi', 'malah', 'canc', 'enak', 'nya']","1.0"
"0375613c-712f-4681-9225-7f030c7b67d5","Map ny tolong di perbaiki","map ny tolong di perbaiki","map ny tolong di perbaiki","map nya tolong di perbaiki","map nya perbaiki","map nya baik","['map', 'nya', 'baik']","1.0"
"fb83590c-06b7-408b-89f0-f32e80924083","Maxim Palembang, kok selalu tiap pesen udah jelas titik tujuan PTC MALL kadang juga di tulis PIZZA HUT PTC MALL, selalu distop di tangga penyebrangan seberang deretan MCD, bukan sekali 2 kali, hampir setiap pesen kek gitu, padahal udah jelas titik tujuan PTC MALL, kan pembayaran sesuai titik tujuan.. tolong lah Gridenya dikasih tinjauan lagi. Mksh","maxim palembang, kok selalu tiap pesen udah jelas titik tujuan ptc mall kadang juga di tulis pizza hut ptc mall, selalu distop di tangga penyebrangan seberang deretan mcd, bukan sekali 2 kali, hampir setiap pesen kek gitu, padahal udah jelas titik tujuan ptc mall, kan pembayaran sesuai titik tujuan.. tolong lah gridenya dikasih tinjauan lagi. mksh","maxim palembang  kok selalu tiap pesen udah jelas titik tujuan ptc mall kadang juga di tulis pizza hut ptc mall  selalu distop di tangga penyebrangan seberang deretan mcd  bukan sekali   kali  hampir setiap pesen kek gitu  padahal udah jelas titik tujuan ptc mall  kan pembayaran sesuai titik tujuan   tolong lah gridenya dikasih tinjauan lagi  mksh","maxim palembang kok selalu tiap pesan sudah jelas titik tujuan ptc mall kadang juga di tulis pizza hut ptc mall selalu distop di tangga penyebrangan seberang deretan mcd bukan sekali kali hampir setiap pesan kayak begitu padahal sudah jelas titik tujuan ptc mall kan pembayaran sesuai titik tujuan tolong lah gridenya dikasih tinjauan lagi terima kasih","maxim palembang kok selalu tiap pesan jelas titik tujuan ptc mall kadang tulis pizza hut ptc mall selalu distop tangga penyebrangan seberang deretan mcd bukan sekali kali hampir pesan kayak padahal jelas titik tujuan ptc mall kan pembayaran sesuai titik tujuan lah gridenya dikasih tinjauan terima kasih","maxim palembang kok selalu tiap pesan jelas titik tuju ptc mall kadang tulis pizza hut ptc mall selalu stop tangga penyebrangan seberang deret mcd bukan sekali kali hampir pesan kayak padahal jelas titik tuju ptc mall kan bayar sesuai titik tuju lah gridenya kasih tinjau terima kasih","['maxim', 'palembang', 'kok', 'selalu', 'tiap', 'pesan', 'jelas', 'titik', 'tuju', 'ptc', 'mall', 'kadang', 'tulis', 'pizza', 'hut', 'ptc', 'mall', 'selalu', 'stop', 'tangga', 'penyebrangan', 'seberang', 'deret', 'mcd', 'bukan', 'sekali', 'kali', 'hampir', 'pesan', 'kayak', 'padahal', 'jelas', 'titik', 'tuju', 'ptc', 'mall', 'kan', 'bayar', 'sesuai', 'titik', 'tuju', 'lah', 'gridenya', 'kasih', 'tinjau', 'terima', 'kasih']","1.0"
"da90206e-930a-4746-80d8-db1887a0796d","Lokasinya kurang perbaiki lagi klo bisa","lokasinya kurang perbaiki lagi klo bisa","lokasinya kurang perbaiki lagi klo bisa","lokasinya kurang perbaiki lagi kalo bisa","lokasinya kurang perbaiki kalo","lokasi kurang baik kalo","['lokasi', 'kurang', 'baik', 'kalo']","1.0"
"f9956625-6710-4c3b-a108-26b3616ea7e5","MURAH SIH TAPI MAKE APLIKASI INI KAYA ORANG BEGO MUTER TERUS","murah sih tapi make aplikasi ini kaya orang bego muter terus","murah sih tapi make aplikasi ini kaya orang bego muter terus","murah sih tapi memakai aplikasi ini kayak orang bego muter terus","murah sih memakai aplikasi kayak orang bego muter terus","murah sih pakai aplikasi kayak orang bego muter terus","['murah', 'sih', 'pakai', 'aplikasi', 'kayak', 'orang', 'bego', 'muter', 'terus']","1.0"
"cfc1b945-7271-455f-af4c-22ee0de8033f","Saya pesan Maxim yang tadinya ongkos hanya 30 rb pas order tiba sampai tujuan jadi 57 ribu. Pakai uang tunggu😭padahal setelah driver tiba saya langsung naik.saya sangat kecewa dengan aplikasi ini.👎","saya pesan maxim yang tadinya ongkos hanya 30 rb pas order tiba sampai tujuan jadi 57 ribu. pakai uang tunggu😭padahal setelah driver tiba saya langsung naik.saya sangat kecewa dengan aplikasi ini.👎","saya pesan maxim yang tadinya ongkos hanya    rb pas order tiba sampai tujuan jadi    ribu  pakai uang tunggupadahal setelah driver tiba saya langsung naik saya sangat kecewa dengan aplikasi ini","saya pesan maxim yang tadinya ongkos hanya ribu pas order tiba sampai tujuan jadi ribu pakai uang tunggupadahal setelah driver tiba saya langsung naik saya sangat kecewa dengan aplikasi ini","pesan maxim tadinya ongkos ribu pas order tiba tujuan jadi ribu pakai uang tunggupadahal driver tiba langsung naik sangat kecewa aplikasi","pesan maxim tadi ongkos ribu pas order tiba tuju jadi ribu pakai uang tunggupadahal driver tiba langsung naik sangat kecewa aplikasi","['pesan', 'maxim', 'tadi', 'ongkos', 'ribu', 'pas', 'order', 'tiba', 'tuju', 'jadi', 'ribu', 'pakai', 'uang', 'tunggupadahal', 'driver', 'tiba', 'langsung', 'naik', 'sangat', 'kecewa', 'aplikasi']","1.0"
"b4fef6e6-a566-497f-96e8-9e3384af4331","untuk car tidak mau hidupkan ac, kata supirnya kena biaya tambahan, peta gak jelas, supir jutek, gak ada sopan santunnya.","untuk car tidak mau hidupkan ac, kata supirnya kena biaya tambahan, peta gak jelas, supir jutek, gak ada sopan santunnya.","untuk car tidak mau hidupkan ac  kata supirnya kena biaya tambahan  peta gak jelas  supir jutek  gak ada sopan santunnya","untuk car tidak mau hidupkan ac kata supirnya kena biaya tambahan peta enggak jelas supir jutek enggak ada sopan santunnya","car mau hidupkan ac kata supirnya kena biaya tambahan peta enggak jelas supir jutek enggak sopan santunnya","car mau hidup ac kata supirnya kena biaya tambah peta enggak jelas supir jutek enggak sopan santun","['car', 'mau', 'hidup', 'ac', 'kata', 'supirnya', 'kena', 'biaya', 'tambah', 'peta', 'enggak', 'jelas', 'supir', 'jutek', 'enggak', 'sopan', 'santun']","1.0"
"371c17e0-51c9-4736-a46d-dd4ee2dd68a8","Login aja error mulu","login aja error mulu","login aja error mulu","login saja error mulu","login error mulu","login error mulu","['login', 'error', 'mulu']","1.0"
"8e6f48ca-dc99-4aa6-a45e-0a4dc67f18fc","Ribet konfirmasi nomoer telponnya . Sudah menunggu lama untuk mendapat kode otp tapi tidak segera dikirim. Sampe waktu habis dan sesi juga habis . Mohon diperbaiki .","ribet konfirmasi nomoer telponnya . sudah menunggu lama untuk mendapat kode otp tapi tidak segera dikirim. sampe waktu habis dan sesi juga habis . mohon diperbaiki .","ribet konfirmasi nomoer telponnya   sudah menunggu lama untuk mendapat kode otp tapi tidak segera dikirim  sampe waktu habis dan sesi juga habis   mohon diperbaiki","ribet konfirmasi nomoer telponnya sudah menunggu lama untuk mendapat kode otp tapi tidak segera dikirim sampai waktu habis dan sesi juga habis mohon diperbaiki","ribet konfirmasi nomoer telponnya menunggu lama mendapat kode otp segera dikirim waktu habis sesi habis mohon diperbaiki","ribet konfirmasi nomoer telpon tunggu lama dapat kode otp segera kirim waktu habis sesi habis mohon baik","['ribet', 'konfirmasi', 'nomoer', 'telpon', 'tunggu', 'lama', 'dapat', 'kode', 'otp', 'segera', 'kirim', 'waktu', 'habis', 'sesi', 'habis', 'mohon', 'baik']","1.0"
"99bf66ef-2611-4f10-a21b-49aa8f51a1c6","Terimakasih maxim sudah merusak hubungan teman saya","terimakasih maxim sudah merusak hubungan teman saya","terimakasih maxim sudah merusak hubungan teman saya","terimakasih maxim sudah merusak hubungan teman saya","terimakasih maxim merusak hubungan teman","terimakasih maxim rusak hubung teman","['terimakasih', 'maxim', 'rusak', 'hubung', 'teman']","1.0"
"7c8bb2c5-4789-45a3-8ebe-bdcc6155ca48","Buruk,drivenya rata² pelayanannya buruk","buruk,drivenya rata² pelayanannya buruk","buruk drivenya rata² pelayanannya buruk","buruk drivenya rata² pelayanannya buruk","buruk drivenya rata² pelayanannya buruk","buruk drivenya rata layan buruk","['buruk', 'drivenya', 'rata', 'layan', 'buruk']","1.0"
"03f23a25-aec3-42af-9ada-9096ce3f3c98","Aplikasi gak jelas... udah map nya gak bener , driver nya yg gak tau alamat kita yg kenak tmbhan argo...","aplikasi gak jelas... udah map nya gak bener , driver nya yg gak tau alamat kita yg kenak tmbhan argo...","aplikasi gak jelas    udah map nya gak bener   driver nya yg gak tau alamat kita yg kenak tmbhan argo","aplikasi enggak jelas sudah map nya enggak benar driver nya yang enggak tau alamat kita yang kenak tmbhan argo","aplikasi enggak jelas map nya enggak benar driver nya enggak tau alamat kenak tmbhan argo","aplikasi enggak jelas map nya enggak benar driver nya enggak tau alamat nak tmbhan argo","['aplikasi', 'enggak', 'jelas', 'map', 'nya', 'enggak', 'benar', 'driver', 'nya', 'enggak', 'tau', 'alamat', 'nak', 'tmbhan', 'argo']","1.0"
"c06e48d3-c7e3-4737-a777-64c64daa0fd5","Diperbarui malah gk jelas. Maps pindah2. Mau dicancel pindah lokasi gk bisa","diperbarui malah gk jelas. maps pindah2. mau dicancel pindah lokasi gk bisa","diperbarui malah gk jelas  maps pindah   mau dicancel pindah lokasi gk bisa","diperbarui malah enggak jelas maps pindah mau dicancel pindah lokasi enggak bisa","diperbarui malah enggak jelas maps pindah mau dicancel pindah lokasi enggak","baru malah enggak jelas maps pindah mau dicancel pindah lokasi enggak","['baru', 'malah', 'enggak', 'jelas', 'maps', 'pindah', 'mau', 'dicancel', 'pindah', 'lokasi', 'enggak']","1.0"
"4fee7ad5-49d7-4930-8d19-1dc775992c34","titik tujuannya tdk sesuai","titik tujuannya tdk sesuai","titik tujuannya tdk sesuai","titik tujuannya tidak sesuai","titik tujuannya sesuai","titik tuju sesuai","['titik', 'tuju', 'sesuai']","1.0"
"d65fc681-867a-4234-bde3-ef779312e0f5","Maps gak jelas, tidak akurat, banyak alamat yang tidak lengkap dan keliru titiknya. Padahal baru mau order, 1 jam gak kelar-kelar nyari titik alamatnya.","maps gak jelas, tidak akurat, banyak alamat yang tidak lengkap dan keliru titiknya. padahal baru mau order, 1 jam gak kelar-kelar nyari titik alamatnya.","maps gak jelas  tidak akurat  banyak alamat yang tidak lengkap dan keliru titiknya  padahal baru mau order    jam gak kelar kelar nyari titik alamatnya","maps enggak jelas tidak akurat banyak alamat yang tidak lengkap dan keliru titiknya padahal baru mau order jam enggak kelar kelar mencari titik alamatnya","maps enggak jelas akurat banyak alamat lengkap keliru titiknya padahal baru mau order jam enggak kelar kelar mencari titik alamatnya","maps enggak jelas akurat banyak alamat lengkap keliru titik padahal baru mau order jam enggak kelar kelar cari titik alamat","['maps', 'enggak', 'jelas', 'akurat', 'banyak', 'alamat', 'lengkap', 'keliru', 'titik', 'padahal', 'baru', 'mau', 'order', 'jam', 'enggak', 'kelar', 'kelar', 'cari', 'titik', 'alamat']","1.0"
