"reviewId","content","lowercased","cleaned","slang_handled","stopword_removed","stemmed","tokenized","score","word_count"
"a074633b-ed8c-419e-b12a-7ddeb070366b","Aplikasi gak jelas banget, tolonglah belajar sama gojek atau grab yang memudahkan pengguna untuk memesan layanan motor atau mobilnya. Masa saya mau pesan terus alamat susah banget nyari akurasinya yaudah saya pilih yang terdekat, sudah pesan eh muter2 terus, saya pikir gk dapat driver jd saya pesan ulang, dapatlah drivernya. Tapi pihak driver gk ada nelfon saya atau chat saya. Mau dibatalkan juga tidak bisa. Mana saya sudah terlambat. Sdh 1 jam eh drivernya baru muncul","aplikasi gak jelas banget, tolonglah belajar sama gojek atau grab yang memudahkan pengguna untuk memesan layanan motor atau mobilnya. masa saya mau pesan terus alamat susah banget nyari akurasinya yaudah saya pilih yang terdekat, sudah pesan eh muter2 terus, saya pikir gk dapat driver jd saya pesan ulang, dapatlah drivernya. tapi pihak driver gk ada nelfon saya atau chat saya. mau dibatalkan juga tidak bisa. mana saya sudah terlambat. sdh 1 jam eh drivernya baru muncul","aplikasi gak jelas banget  tolonglah belajar sama gojek atau grab yang memudahkan pengguna untuk memesan layanan motor atau mobilnya  masa saya mau pesan terus alamat susah banget nyari akurasinya yaudah saya pilih yang terdekat  sudah pesan eh muter  terus  saya pikir gk dapat driver jd saya pesan ulang  dapatlah drivernya  tapi pihak driver gk ada nelfon saya atau chat saya  mau dibatalkan juga tidak bisa  mana saya sudah terlambat  sdh   jam eh drivernya baru muncul","aplikasi enggak jelas banget tolonglah belajar sama gojek atau grab yang memudahkan pengguna untuk memesan layanan motor atau mobilnya masa saya mau pesan terus alamat susah banget mencari akurasinya yaudah saya pilih yang terdekat sudah pesan eh muter terus saya pikir enggak dapat driver jadi saya pesan ulang dapatlah drivernya tapi pihak driver enggak ada nelfon saya atau chat saya mau dibatalkan juga tidak bisa mana saya sudah terlambat sudah jam eh drivernya baru muncul","aplikasi banget tolonglah belajar gojek grab memudahkan pengguna memesan layanan motor mobilnya pesan alamat susah banget mencari akurasinya yaudah pilih terdekat pesan eh muter pikir driver pesan ulang dapatlah drivernya driver nelfon chat dibatalkan terlambat jam eh drivernya muncul","aplikasi banget tolong ajar gojek grab mudah guna mes layan motor mobil pesan alamat susah banget cari akurasi yaudah pilih dekat pesan eh muter pikir driver pesan ulang dapat drivernya driver nelfon chat batal lambat jam eh drivernya muncul","['aplikasi', 'banget', 'tolong', 'ajar', 'gojek', 'grab', 'mudah', 'guna', 'mes', 'layan', 'motor', 'mobil', 'pesan', 'alamat', 'susah', 'banget', 'cari', 'akurasi', 'yaudah', 'pilih', 'dekat', 'pesan', 'eh', 'muter', 'pikir', 'driver', 'pesan', 'ulang', 'dapat', 'drivernya', 'driver', 'nelfon', 'chat', 'batal', 'lambat', 'jam', 'eh', 'drivernya', 'muncul']","1.0","['aplikasi', 'gak', 'jelas', 'banget', 'tolonglah', 'belajar', 'sama', 'gojek', 'atau', 'grab', 'yang', 'memudahkan', 'pengguna', 'untuk', 'memesan', 'layanan', 'motor', 'atau', 'mobilnya', 'masa', 'saya', 'mau', 'pesan', 'terus', 'alamat', 'susah', 'banget', 'nyari', 'akurasinya', 'yaudah', 'saya', 'pilih', 'yang', 'terdekat', 'sudah', 'pesan', 'eh', 'muter', 'terus', 'saya', 'pikir', 'gk', 'dapat', 'driver', 'jd', 'saya', 'pesan', 'ulang', 'dapatlah', 'drivernya', 'tapi', 'pihak', 'driver', 'gk', 'ada', 'nelfon', 'saya', 'atau', 'chat', 'saya', 'mau', 'dibatalkan', 'juga', 'tidak', 'bisa', 'mana', 'saya', 'sudah', 'terlambat', 'sdh', 'jam', 'eh', 'drivernya', 'baru', 'muncul']"
"b77637cf-07af-4be6-944b-07aabd7a5d7e","Baru nyoba 2x pake maxxim udh di bikin kecewa sama driver ny, akhir ny hapus lagi aj.","baru nyoba 2x pake maxxim udh di bikin kecewa sama driver ny, akhir ny hapus lagi aj.","baru nyoba  x pake maxxim udh di bikin kecewa sama driver ny  akhir ny hapus lagi aj","baru mencoba kali pakai maxxim sudah di bikin kecewa sama driver nya akhir nya hapus lagi saja","mencoba pakai maxxim bikin kecewa driver hapus","coba pakai maxxim bikin kecewa driver hapus","['coba', 'pakai', 'maxxim', 'bikin', 'kecewa', 'driver', 'hapus']","1.0","['baru', 'nyoba', 'x', 'pake', 'maxxim', 'udh', 'di', 'bikin', 'kecewa', 'sama', 'driver', 'ny', 'akhir', 'ny', 'hapus', 'lagi', 'aj']"
"293933ae-9624-4922-bd39-e208c6616051","aplikasi jelek . fitur tidak lengkap . peta tidak lengkap .. buruk sekali . mending tidak usah ada maxim . jangan harap bisa bersaing sama tetangga sebelah yg ijo ijo krn fitur mereka lengkap","aplikasi jelek . fitur tidak lengkap . peta tidak lengkap .. buruk sekali . mending tidak usah ada maxim . jangan harap bisa bersaing sama tetangga sebelah yg ijo ijo krn fitur mereka lengkap","aplikasi jelek   fitur tidak lengkap   peta tidak lengkap    buruk sekali   mending tidak usah ada maxim   jangan harap bisa bersaing sama tetangga sebelah yg ijo ijo krn fitur mereka lengkap","aplikasi jelek fitur tidak lengkap peta tidak lengkap buruk sekali mending tidak usah ada maxim jangan harap bisa bersaing sama tetangga sebelah yang ijo ijo karena fitur mereka lengkap","aplikasi jelek fitur lengkap peta lengkap buruk mending maxim harap bersaing tetangga sebelah ijo ijo fitur lengkap","aplikasi jelek fitur lengkap peta lengkap buruk mending maxim harap saing tetangga belah ijo ijo fitur lengkap","['aplikasi', 'jelek', 'fitur', 'lengkap', 'peta', 'lengkap', 'buruk', 'mending', 'maxim', 'harap', 'saing', 'tetangga', 'belah', 'ijo', 'ijo', 'fitur', 'lengkap']","1.0","['aplikasi', 'jelek', 'fitur', 'tidak', 'lengkap', 'peta', 'tidak', 'lengkap', 'buruk', 'sekali', 'mending', 'tidak', 'usah', 'ada', 'maxim', 'jangan', 'harap', 'bisa', 'bersaing', 'sama', 'tetangga', 'sebelah', 'yg', 'ijo', 'ijo', 'krn', 'fitur', 'mereka', 'lengkap']"
"d911ebb4-8a60-475b-a617-2073976674ed","Setelah di update malah lemot dan tidak bisa digunakan untuk pemesanan. Saat pencarian alamat ataupun saat pilih dari peta malah terhenti.","setelah di update malah lemot dan tidak bisa digunakan untuk pemesanan. saat pencarian alamat ataupun saat pilih dari peta malah terhenti.","setelah di update malah lemot dan tidak bisa digunakan untuk pemesanan  saat pencarian alamat ataupun saat pilih dari peta malah terhenti","setelah di update malah lemot dan tidak bisa digunakan untuk pemesanan saat pencarian alamat ataupun saat pilih dari peta malah terhenti","update lemot pemesanan pencarian alamat pilih peta terhenti","update lot mesan cari alamat pilih peta henti","['update', 'lot', 'mesan', 'cari', 'alamat', 'pilih', 'peta', 'henti']","1.0","['setelah', 'di', 'update', 'malah', 'lemot', 'dan', 'tidak', 'bisa', 'digunakan', 'untuk', 'pemesanan', 'saat', 'pencarian', 'alamat', 'ataupun', 'saat', 'pilih', 'dari', 'peta', 'malah', 'terhenti']"
"88392aed-2c28-4837-8b2f-5f6b057cf084","Klo tarif Rp4.1 terus masih dipotong 15℅ KASIHAN DRIVER nya sy selalu kasih minimal Rp10 k,dan itu ga mahal","klo tarif rp4.1 terus masih dipotong 15℅ kasihan driver nya sy selalu kasih minimal rp10 k,dan itu ga mahal","klo tarif rp    terus masih dipotong   ℅ kasihan driver nya sy selalu kasih minimal rp   k dan itu ga mahal","kalo tarif rp terus masih dipotong ℅ kasihan driver nya saya selalu kasih minimal rp ke dan itu enggak mahal","kalo tarif rp dipotong ℅ kasihan driver kasih minimal rp mahal","kalo tarif rp potong kasihan driver kasih minimal rp mahal","['kalo', 'tarif', 'rp', 'potong', 'kasihan', 'driver', 'kasih', 'minimal', 'rp', 'mahal']","1.0","['klo', 'tarif', 'rp', 'terus', 'masih', 'dipotong', '℅', 'kasihan', 'driver', 'nya', 'sy', 'selalu', 'kasih', 'minimal', 'rp', 'k', 'dan', 'itu', 'ga', 'mahal']"
"264f0ae3-460a-4a4f-97ef-2fc2ca719acc","Aplikasi sampahhhh ini, 2x sy mengorder n dua"" nya mngecewakan. Drivernya lama x nympai ketitik penjemputan, n drivernya pun tdk tau jalan. Yg lebih parahnya lgi, pajak n plat kendaraannya drivernya sdah mati. Gmnana sih klian menerima driver,itu nmanya sdah menyalai aturan undang"" satlantas. Tepatnya klian bsa dikatakatan aplikator ojol ilegal. Gmna klau lagi bawak pnumpang ada kejadian atau ada razia dijalan raya,kan bsa jdi panjang urusannya n sewanyapun jdi terlantar juga dijalan. 👎👎👎👎","aplikasi sampahhhh ini, 2x sy mengorder n dua"" nya mngecewakan. drivernya lama x nympai ketitik penjemputan, n drivernya pun tdk tau jalan. yg lebih parahnya lgi, pajak n plat kendaraannya drivernya sdah mati. gmnana sih klian menerima driver,itu nmanya sdah menyalai aturan undang"" satlantas. tepatnya klian bsa dikatakatan aplikator ojol ilegal. gmna klau lagi bawak pnumpang ada kejadian atau ada razia dijalan raya,kan bsa jdi panjang urusannya n sewanyapun jdi terlantar juga dijalan. 👎👎👎👎","aplikasi sampahhhh ini   x sy mengorder n dua  nya mngecewakan  drivernya lama x nympai ketitik penjemputan  n drivernya pun tdk tau jalan  yg lebih parahnya lgi  pajak n plat kendaraannya drivernya sdah mati  gmnana sih klian menerima driver itu nmanya sdah menyalai aturan undang  satlantas  tepatnya klian bsa dikatakatan aplikator ojol ilegal  gmna klau lagi bawak pnumpang ada kejadian atau ada razia dijalan raya kan bsa jdi panjang urusannya n sewanyapun jdi terlantar juga dijalan","aplikasi sampahhhh ini kali saya mengorder n dua nya mngecewakan drivernya lama kali nympai ketitik penjemputan n drivernya pun tidak tau jalan yang lebih parahnya lagi pajak n plat kendaraannya drivernya sudah mati gmnana sih kalian menerima driver itu nmanya sudah menyalai aturan undang satlantas tepatnya kalian bisa dikatakatan aplikator ojol ilegal bagaimana kalau lagi bawa pnumpang ada kejadian atau ada razia dijalan raya kan bisa jadi panjang urusannya n sewanyapun jadi terlantar juga dijalan","aplikasi sampahhhh mengorder mngecewakan drivernya nympai ketitik penjemputan drivernya tau jalan parahnya pajak plat kendaraannya drivernya mati gmnana sih menerima driver nmanya menyalai aturan undang satlantas tepatnya dikatakatan aplikator ojol ilegal bawa pnumpang kejadian razia dijalan raya urusannya sewanyapun terlantar dijalan","aplikasi sampahhhh order mngecewakan drivernya nympai titik jemput drivernya tau jalan parah pajak plat kendara drivernya mati gmnana sih terima driver nmanya salai atur undang satlantas tepat dikatakatan aplikator ojol ilegal bawa pnumpang jadi razia jalan raya urus sewa lantar jalan","['aplikasi', 'sampahhhh', 'order', 'mngecewakan', 'drivernya', 'nympai', 'titik', 'jemput', 'drivernya', 'tau', 'jalan', 'parah', 'pajak', 'plat', 'kendara', 'drivernya', 'mati', 'gmnana', 'sih', 'terima', 'driver', 'nmanya', 'salai', 'atur', 'undang', 'satlantas', 'tepat', 'dikatakatan', 'aplikator', 'ojol', 'ilegal', 'bawa', 'pnumpang', 'jadi', 'razia', 'jalan', 'raya', 'urus', 'sewa', 'lantar', 'jalan']","1.0","['aplikasi', 'sampahhhh', 'ini', 'x', 'sy', 'mengorder', 'n', 'dua', 'nya', 'mngecewakan', 'drivernya', 'lama', 'x', 'nympai', 'ketitik', 'penjemputan', 'n', 'drivernya', 'pun', 'tdk', 'tau', 'jalan', 'yg', 'lebih', 'parahnya', 'lgi', 'pajak', 'n', 'plat', 'kendaraannya', 'drivernya', 'sdah', 'mati', 'gmnana', 'sih', 'klian', 'menerima', 'driver', 'itu', 'nmanya', 'sdah', 'menyalai', 'aturan', 'undang', 'satlantas', 'tepatnya', 'klian', 'bsa', 'dikatakatan', 'aplikator', 'ojol', 'ilegal', 'gmna', 'klau', 'lagi', 'bawak', 'pnumpang', 'ada', 'kejadian', 'atau', 'ada', 'razia', 'dijalan', 'raya', 'kan', 'bsa', 'jdi', 'panjang', 'urusannya', 'n', 'sewanyapun', 'jdi', 'terlantar', 'juga', 'dijalan']"
"9a813c4e-b756-458e-b138-912ef1a006e7","Sepertinya ini aplikasi masih uji coba ya, dan saya merasa kalau aplikasi ini GAGAL. Saya baru download sih, dan mau pesan, pas masukin alamat tujuan dengan ejaan yang sudah benar, tapi tidak ditemukan alamatnya di maps nya, jadi saya harap untuk pihak Maxim yang terkait, coba lah, diperbaiki lagi, kalau sudah benar benar matang persiapanya, baru adakan launching. Padahal alamat tujuan saya ga jauh dari tempat saya tinggal. Dari Cawang Uki menuju Halim. Tapi tidak ditemukan. Sekian dan Thanks.","sepertinya ini aplikasi masih uji coba ya, dan saya merasa kalau aplikasi ini gagal. saya baru download sih, dan mau pesan, pas masukin alamat tujuan dengan ejaan yang sudah benar, tapi tidak ditemukan alamatnya di maps nya, jadi saya harap untuk pihak maxim yang terkait, coba lah, diperbaiki lagi, kalau sudah benar benar matang persiapanya, baru adakan launching. padahal alamat tujuan saya ga jauh dari tempat saya tinggal. dari cawang uki menuju halim. tapi tidak ditemukan. sekian dan thanks.","sepertinya ini aplikasi masih uji coba ya  dan saya merasa kalau aplikasi ini gagal  saya baru download sih  dan mau pesan  pas masukin alamat tujuan dengan ejaan yang sudah benar  tapi tidak ditemukan alamatnya di maps nya  jadi saya harap untuk pihak maxim yang terkait  coba lah  diperbaiki lagi  kalau sudah benar benar matang persiapanya  baru adakan launching  padahal alamat tujuan saya ga jauh dari tempat saya tinggal  dari cawang uki menuju halim  tapi tidak ditemukan  sekian dan thanks","sepertinya ini aplikasi masih uji coba ya dan saya merasa kalau aplikasi ini gagal saya baru download sih dan mau pesan pas memasuki alamat tujuan dengan ejaan yang sudah benar tapi tidak ditemukan alamatnya di maps nya jadi saya harap untuk pihak maxim yang terkait coba lah diperbaiki lagi kalau sudah benar benar matang persiapanya baru adakan launching padahal alamat tujuan saya enggak jauh dari tempat saya tinggal dari cawang uki menuju halim tapi tidak ditemukan sekian dan thanks","aplikasi uji coba aplikasi gagal download sih pesan pas memasuki alamat tujuan ejaan ditemukan alamatnya maps harap maxim terkait coba diperbaiki matang persiapanya adakan launching alamat tujuan tinggal cawang uki halim ditemukan sekian thanks","aplikasi uji coba aplikasi gagal download sih pesan pas pasuk alamat tuju eja temu alamat maps harap maxim kait coba baik matang siapa adakan launching alamat tuju tinggal cawang uki halim temu sekian thanks","['aplikasi', 'uji', 'coba', 'aplikasi', 'gagal', 'download', 'sih', 'pesan', 'pas', 'pasuk', 'alamat', 'tuju', 'eja', 'temu', 'alamat', 'maps', 'harap', 'maxim', 'kait', 'coba', 'baik', 'matang', 'siapa', 'adakan', 'launching', 'alamat', 'tuju', 'tinggal', 'cawang', 'uki', 'halim', 'temu', 'sekian', 'thanks']","1.0","['sepertinya', 'ini', 'aplikasi', 'masih', 'uji', 'coba', 'ya', 'dan', 'saya', 'merasa', 'kalau', 'aplikasi', 'ini', 'gagal', 'saya', 'baru', 'download', 'sih', 'dan', 'mau', 'pesan', 'pas', 'masukin', 'alamat', 'tujuan', 'dengan', 'ejaan', 'yang', 'sudah', 'benar', 'tapi', 'tidak', 'ditemukan', 'alamatnya', 'di', 'maps', 'nya', 'jadi', 'saya', 'harap', 'untuk', 'pihak', 'maxim', 'yang', 'terkait', 'coba', 'lah', 'diperbaiki', 'lagi', 'kalau', 'sudah', 'benar', 'benar', 'matang', 'persiapanya', 'baru', 'adakan', 'launching', 'padahal', 'alamat', 'tujuan', 'saya', 'ga', 'jauh', 'dari', 'tempat', 'saya', 'tinggal', 'dari', 'cawang', 'uki', 'menuju', 'halim', 'tapi', 'tidak', 'ditemukan', 'sekian', 'dan', 'thanks']"
"72a70e4b-8b31-4a1f-aec0-b0d2a42719f4","Jelek banget sifat org nya g sopan kasar lgsg gua hapus aplikasi nya mahal banget juga di banding dgn ojol yg lain.","jelek banget sifat org nya g sopan kasar lgsg gua hapus aplikasi nya mahal banget juga di banding dgn ojol yg lain.","jelek banget sifat org nya g sopan kasar lgsg gua hapus aplikasi nya mahal banget juga di banding dgn ojol yg lain","jelek banget sifat orang nya enggak sopan kasar langsung gua hapus aplikasi nya mahal banget juga di banding dengan ojol yang lain","jelek banget sifat sopan kasar gua hapus aplikasi mahal banget banding ojol","jelek banget sifat sopan kasar gua hapus aplikasi mahal banget banding ojol","['jelek', 'banget', 'sifat', 'sopan', 'kasar', 'gua', 'hapus', 'aplikasi', 'mahal', 'banget', 'banding', 'ojol']","1.0","['jelek', 'banget', 'sifat', 'org', 'nya', 'g', 'sopan', 'kasar', 'lgsg', 'gua', 'hapus', 'aplikasi', 'nya', 'mahal', 'banget', 'juga', 'di', 'banding', 'dgn', 'ojol', 'yg', 'lain']"
"666b7d91-2a99-43c0-94d6-cf574fa54459","Busyetttt neh aplikasi bikin driver si 2 ijo nyengir bersaing secara sehat lah masalah ongkir. Semoga gojek ga rekrut driver"" model maxim. Cs yg ngorder juga terlalu baper... H...mmmmm....auto uninstal. Dah tau buatan rusia. Bentar lagi di bom loe kuning. Kwkwkw","busyetttt neh aplikasi bikin driver si 2 ijo nyengir bersaing secara sehat lah masalah ongkir. semoga gojek ga rekrut driver"" model maxim. cs yg ngorder juga terlalu baper... h...mmmmm....auto uninstal. dah tau buatan rusia. bentar lagi di bom loe kuning. kwkwkw","busyetttt neh aplikasi bikin driver si   ijo nyengir bersaing secara sehat lah masalah ongkir  semoga gojek ga rekrut driver  model maxim  cs yg ngorder juga terlalu baper    h   mmmmm    auto uninstal  dah tau buatan rusia  bentar lagi di bom loe kuning  kwkwkw","busyetttt nih aplikasi bikin driver sih ijo menyengir bersaing secara sehat lah masalah ongkir semoga gojek enggak rekrut driver model maxim cs yang ngorder juga terlalu bawa perasaan h mmmmm auto uninstal deh tau buatan rusia bentar lagi di bom lo kuning kwkwkw","busyetttt nih aplikasi bikin driver sih ijo menyengir bersaing sehat ongkir semoga gojek rekrut driver model maxim cs ngorder bawa perasaan mmmmm auto uninstal deh tau buatan rusia bentar bom lo kuning kwkwkw","busyetttt nih aplikasi bikin driver sih ijo sengir saing sehat ongkir moga gojek rekrut driver model maxim cs ngorder bawa asa mmmmm auto uninstal deh tau buat rusia bentar bom lo kuning kwkwkw","['busyetttt', 'nih', 'aplikasi', 'bikin', 'driver', 'sih', 'ijo', 'sengir', 'saing', 'sehat', 'ongkir', 'moga', 'gojek', 'rekrut', 'driver', 'model', 'maxim', 'cs', 'ngorder', 'bawa', 'asa', 'mmmmm', 'auto', 'uninstal', 'deh', 'tau', 'buat', 'rusia', 'bentar', 'bom', 'lo', 'kuning', 'kwkwkw']","1.0","['busyetttt', 'neh', 'aplikasi', 'bikin', 'driver', 'si', 'ijo', 'nyengir', 'bersaing', 'secara', 'sehat', 'lah', 'masalah', 'ongkir', 'semoga', 'gojek', 'ga', 'rekrut', 'driver', 'model', 'maxim', 'cs', 'yg', 'ngorder', 'juga', 'terlalu', 'baper', 'h', 'mmmmm', 'auto', 'uninstal', 'dah', 'tau', 'buatan', 'rusia', 'bentar', 'lagi', 'di', 'bom', 'loe', 'kuning', 'kwkwkw']"
"9a9c105a-a7f8-4f0c-bcd3-dcb3920fbabc","Tolong dong Maxim di perbaiki saya mau login saya kode nya tidak muncul muncul aplikasi nya udah rusak apa Tolong bnerr ini mah","tolong dong maxim di perbaiki saya mau login saya kode nya tidak muncul muncul aplikasi nya udah rusak apa tolong bnerr ini mah","tolong dong maxim di perbaiki saya mau login saya kode nya tidak muncul muncul aplikasi nya udah rusak apa tolong bnerr ini mah","tolong dong maxim di perbaiki saya mau login saya kode nya tidak muncul muncul aplikasi nya sudah rusak apa tolong benar ini mah","tolong maxim perbaiki login kode muncul muncul aplikasi rusak tolong mah","tolong maxim baik login kode muncul muncul aplikasi rusak tolong mah","['tolong', 'maxim', 'baik', 'login', 'kode', 'muncul', 'muncul', 'aplikasi', 'rusak', 'tolong', 'mah']","1.0","['tolong', 'dong', 'maxim', 'di', 'perbaiki', 'saya', 'mau', 'login', 'saya', 'kode', 'nya', 'tidak', 'muncul', 'muncul', 'aplikasi', 'nya', 'udah', 'rusak', 'apa', 'tolong', 'bnerr', 'ini', 'mah']"
"c450c6f2-1122-48e3-b59b-60a4231b8da0","Kecewa saya baru pesan pertama kali aja masa si pengemudi nya salah jemput orang emg ga bisa gtu liat aplikasi dulu","kecewa saya baru pesan pertama kali aja masa si pengemudi nya salah jemput orang emg ga bisa gtu liat aplikasi dulu","kecewa saya baru pesan pertama kali aja masa si pengemudi nya salah jemput orang emg ga bisa gtu liat aplikasi dulu","kecewa saya baru pesan pertama kali saja masa sih pengemudi nya salah jemput orang memang enggak bisa begitu lihat aplikasi dulu","kecewa pesan sih pengemudi salah jemput aplikasi","kecewa pesan sih kemudi salah jemput aplikasi","['kecewa', 'pesan', 'sih', 'kemudi', 'salah', 'jemput', 'aplikasi']","1.0","['kecewa', 'saya', 'baru', 'pesan', 'pertama', 'kali', 'aja', 'masa', 'si', 'pengemudi', 'nya', 'salah', 'jemput', 'orang', 'emg', 'ga', 'bisa', 'gtu', 'liat', 'aplikasi', 'dulu']"
"f74bd958-8ddc-4238-9cf2-af9d9993b92a","Sumpah no recommended bgt... Udah 4x pesen ngga ada yg nerima","sumpah no recommended bgt... udah 4x pesen ngga ada yg nerima","sumpah no recommended bgt    udah  x pesen ngga ada yg nerima","sumpah no recommended banget sudah kali pesan enggak ada yang menerima","sumpah no recommended banget pesan menerima","sumpah no recommended banget pesan terima","['sumpah', 'no', 'recommended', 'banget', 'pesan', 'terima']","1.0","['sumpah', 'no', 'recommended', 'bgt', 'udah', 'x', 'pesen', 'ngga', 'ada', 'yg', 'nerima']"
"e7314876-d018-4b7e-8e3c-84fcf9d3ab5a","Gimana sie ko tau tau ada pemberitahuan maksim telah berenti","gimana sie ko tau tau ada pemberitahuan maksim telah berenti","gimana sie ko tau tau ada pemberitahuan maksim telah berenti","bagaimana sih kok tau tau ada pemberitahuan maksim telah berenti","sih tau tau pemberitahuan maksim berenti","sih tau tau pemberitahuan maksim renti","['sih', 'tau', 'tau', 'pemberitahuan', 'maksim', 'renti']","1.0","['gimana', 'sie', 'ko', 'tau', 'tau', 'ada', 'pemberitahuan', 'maksim', 'telah', 'berenti']"
"64f2aca6-663e-4cf7-adb3-bc89ac3dd6e3","Tipu2 nih maxim, saat tiba di tujuan rute dirubah driver.....goodbye maxim. Semoga segera bangkrut...","tipu2 nih maxim, saat tiba di tujuan rute dirubah driver.....goodbye maxim. semoga segera bangkrut...","tipu  nih maxim  saat tiba di tujuan rute dirubah driver     goodbye maxim  semoga segera bangkrut","tipu nih maxim saat tiba di tujuan rute dirubah driver goodbye maxim semoga segera bangkrut","tipu nih maxim tujuan rute dirubah driver goodbye maxim semoga bangkrut","tipu nih maxim tuju rute rubah driver goodbye maxim moga bangkrut","['tipu', 'nih', 'maxim', 'tuju', 'rute', 'rubah', 'driver', 'goodbye', 'maxim', 'moga', 'bangkrut']","1.0","['tipu', 'nih', 'maxim', 'saat', 'tiba', 'di', 'tujuan', 'rute', 'dirubah', 'driver', 'goodbye', 'maxim', 'semoga', 'segera', 'bangkrut']"
"f057dd5e-dc86-4892-8f20-5f8d99634bf7","Apk nya sering error. Kalau daftar agak lama krna selalu keluar sendiri. Mau login ga bisa, mau cari lokasi jga sering error.","apk nya sering error. kalau daftar agak lama krna selalu keluar sendiri. mau login ga bisa, mau cari lokasi jga sering error.","apk nya sering error  kalau daftar agak lama krna selalu keluar sendiri  mau login ga bisa  mau cari lokasi jga sering error","apk nya sering error kalau daftar agak lama karena selalu keluar sendiri mau login enggak bisa mau cari lokasi juga sering error","apk error daftar login cari lokasi error","apk error daftar login cari lokasi error","['apk', 'error', 'daftar', 'login', 'cari', 'lokasi', 'error']","1.0","['apk', 'nya', 'sering', 'error', 'kalau', 'daftar', 'agak', 'lama', 'krna', 'selalu', 'keluar', 'sendiri', 'mau', 'login', 'ga', 'bisa', 'mau', 'cari', 'lokasi', 'jga', 'sering', 'error']"
"b4c5e7d9-4f44-4e7b-9c84-c51593fe1b3c","Masa disuruh kirim barang malahan barangnya balik lagi alasan ga alamat ga ketemu kaya bukan jaman Google aja hadeeuuh","masa disuruh kirim barang malahan barangnya balik lagi alasan ga alamat ga ketemu kaya bukan jaman google aja hadeeuuh","masa disuruh kirim barang malahan barangnya balik lagi alasan ga alamat ga ketemu kaya bukan jaman google aja hadeeuuh","masa disuruh kirim barang malahan barangnya balik lagi alasan enggak alamat enggak ketemu kayak bukan jaman google saja hadeeuuh","disuruh kirim barang barangnya alasan alamat ketemu kayak jaman google hadeeuuh","suruh kirim barang barang alas alamat ketemu kayak jaman google hadeeuuh","['suruh', 'kirim', 'barang', 'barang', 'alas', 'alamat', 'ketemu', 'kayak', 'jaman', 'google', 'hadeeuuh']","1.0","['masa', 'disuruh', 'kirim', 'barang', 'malahan', 'barangnya', 'balik', 'lagi', 'alasan', 'ga', 'alamat', 'ga', 'ketemu', 'kaya', 'bukan', 'jaman', 'google', 'aja', 'hadeeuuh']"
"f58db9b8-ce92-4ff1-aaa0-232f03d2369d","Susah menentukan titik penjemputan dan tujuan, banyak nyasarnya... Kasihan drivernya...","susah menentukan titik penjemputan dan tujuan, banyak nyasarnya... kasihan drivernya...","susah menentukan titik penjemputan dan tujuan  banyak nyasarnya    kasihan drivernya","susah menentukan titik penjemputan dan tujuan banyak nyasarnya kasihan drivernya","susah menentukan titik penjemputan tujuan nyasarnya kasihan drivernya","susah tentu titik jemput tuju nyasarnya kasihan drivernya","['susah', 'tentu', 'titik', 'jemput', 'tuju', 'nyasarnya', 'kasihan', 'drivernya']","1.0","['susah', 'menentukan', 'titik', 'penjemputan', 'dan', 'tujuan', 'banyak', 'nyasarnya', 'kasihan', 'drivernya']"
"45949e15-ecf0-4e42-a307-8e37bcb9879a","kak kenapa app maxim saya tidak bisa mengirim kode ke nomor saya","kak kenapa app maxim saya tidak bisa mengirim kode ke nomor saya","kak kenapa app maxim saya tidak bisa mengirim kode ke nomor saya","kak kenapa app maxim saya tidak bisa mengirim kode ke nomor saya","kak app maxim mengirim kode nomor","kak app maxim kirim kode nomor","['kak', 'app', 'maxim', 'kirim', 'kode', 'nomor']","1.0","['kak', 'kenapa', 'app', 'maxim', 'saya', 'tidak', 'bisa', 'mengirim', 'kode', 'ke', 'nomor', 'saya']"
"3dbc7d57-b7fb-4fb2-85cc-83eee375309a","Ini maxim nya kyk ajg pulak gk ada di krimkan nya kode ke hp ku di blg nya pulak waktu kode sudah hbs..ajg kali lh nih applikasi..","ini maxim nya kyk ajg pulak gk ada di krimkan nya kode ke hp ku di blg nya pulak waktu kode sudah hbs..ajg kali lh nih applikasi..","ini maxim nya kyk ajg pulak gk ada di krimkan nya kode ke hp ku di blg nya pulak waktu kode sudah hbs  ajg kali lh nih applikasi","ini maxim nya kayak ajg pula enggak ada di krimkan nya kode ke hp ku di bilang nya pula waktu kode sudah habis ajg kali boleh nih aplikasi","maxim kayak ajg krimkan kode hp ku bilang waktu kode habis ajg nih aplikasi","maxim kayak ajg krim kode hp ku bilang waktu kode habis ajg nih aplikasi","['maxim', 'kayak', 'ajg', 'krim', 'kode', 'hp', 'ku', 'bilang', 'waktu', 'kode', 'habis', 'ajg', 'nih', 'aplikasi']","1.0","['ini', 'maxim', 'nya', 'kyk', 'ajg', 'pulak', 'gk', 'ada', 'di', 'krimkan', 'nya', 'kode', 'ke', 'hp', 'ku', 'di', 'blg', 'nya', 'pulak', 'waktu', 'kode', 'sudah', 'hbs', 'ajg', 'kali', 'lh', 'nih', 'applikasi']"
